Recall Reason,Category,Score
"While using Pre-Programmed Motion during an extrinsic quality assurance scan, a gap is created between the patient support and the detector, which may present a potential extremity entrapment hazard. Risk to patients may include fracture, body part loss of function/debilitation, muscle or ligament sprain or strain, laceration, crush injury, abrasion, or
contusion.",Design/Component Flaws,1.0
"While using Pre-Programmed Motion during an extrinsic quality assurance scan, a gap is created between the patient support and the detector, which may present a potential extremity entrapment hazard. Risk to patients may include fracture, body part loss of function/debilitation, muscle or ligament sprain or strain, laceration, crush injury, abrasion, or
contusion.",Design/Component Flaws,1.0
"While using Pre-Programmed Motion during an extrinsic quality assurance scan, a gap is created between the patient support and the detector, which may present a potential extremity entrapment hazard. Risk to patients may include fracture, body part loss of function/debilitation, muscle or ligament sprain or strain, laceration, crush injury, abrasion, or
contusion.",Design/Component Flaws,1.0
"Instructions for Use-User Deviations related to the reprocessing of the videoscope detailed in
the Reprocessing Manual Instructions. The steps are required for the proper reprocessing of these videoscopes

",Design/Component Flaws,0.7294849157333374
"Instructions for Use-User Deviations related to the reprocessing of the videoscope detailed in
the Reprocessing Manual Instructions. The steps are required for the proper reprocessing of these videoscopes

",Design/Component Flaws,0.7294849157333374
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis.",Design/Component Flaws,0.7302525639533997
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
"Hole(s) to the outer pouch of the Introducer Kits (both trayed and non-trayed) may compromise the sterile barrier of the Introducer Kits. Non-sterile product exposes patients to the possibility of the introduction of micro-organisms into the vasculature and/or access site, leading to an infectious process, bacteremia or sepsis",Design/Component Flaws,0.7323148250579834
