Product Description,Type,Score
"Ventlab, LLC V-Care manual resuscitators with integrated manometer, multiple accessory configurations to include:

1.	V-Care Child Resuscitator REF #s: VN4100MB, VN4100MCFB-3, VN4100MCP;

2.	V-Care Infant Resuscitator REF #s: VN3100OB, VN3100MB-2, VN3100MB-M01, VNW3100MB-2, VN3100MBP-3M, VN3100MB, VN3100MB-D1, VN3100MB-M00-0, VN3100MB-M1, VN3100OBP, VN3100MB-B, VN3100MB-I, VN3100MBP-000, VN3100MBP-2, VN3100MB-PW2, VN3100MBP, VN3100MBP-D1, VN3100MBPW-D2, VN3100MBP-F, VN3100MXK-2, VN3100MX-F, VN3100MC-2, VN3100MC, VN3100MC-B, VN3100MC-D1, VN3100MC-2U, VN3106MC-M1-2V, VN3104MCFB- M01, VN3106MC-D2V, VN3106MC-M1V, VN3100MCP-2, VN3100MCP, VN3106MCPF- M1V, VN3100MBF;

3.	V-Care Pediatric Resuscitator REF #s: VN2100MB, VN2102MB, VN2102MBF, VN2102OBP, VN2100MBF, VN2100MBP, VN2100MB-PW, VN2102MX, VN2102MX-F, VN2100MX-M123, VN2100MC, VN2102MC, VN2102MC-B, VN2102MCP, VN2100MCP; 

4.	V-Care Small Adult Resuscitator REF #s: VN5000MB, VN5002MB, VN5100MB-F, VN5000MBPF, VN5000MBPF-I, VN5000MX, VN5100MX-F, VN5000MX-N, VN5000MXP, VN5000MXP-K, VN5000MC, VN5102MC, VN5100MCP, VN5000MC-N. 
",Other,0.5865308046340942
"Curaplex manual resuscitators with integrated manometer, multiple accessory configurations to include: 

1.	Curaplex Adult Premium BVM with Bag Reservoir, Manometer, Filter, Peep Valve & Mask, REF # 2442-BVMPAD; 

2.	Curaplex Child Premium BVM with Bag Reservoir, Manometer, 25cm Pop-off, Filter & Mask, REF # 2442-BVMPCH; 

3.	Curaplex Child Premium BVM with Bag Reservoir, Manometer, 25cm Pop-off, Filter, Infant and Neonate Mask, REF # 2442-BVMCIN; 

4.	Curaplex Infant Premium BVM with Bag Reservoir, Manometer, 25cm Pop-off, Filter & 2 Masks, REF # 2442-BVMPIN; 

5.	Curaplex Small Adult Pediatric Premium BVM with Bag Reservoir, Manometer, 25cm Pop-off, Filter, PEEP Valve and 2 Masks, REF # 2442-BVMPSA. 
",Other,0.5616751313209534
"Medline manual resuscitators with integrated manometer, multiple accessory configurations to include: 

1. Adult Resuscitator REF #s: CPRM1116FPM, CPRM1116FPM4, CPRM1116M, CPRM1116MC, CPRM1116PM, CPRM1116PMT, CPRM1126FM, CPRM1126FPM, CPRM1126FPWM, CPRM1126M; 

2. Infant Resuscitator REF #s: CPRM3312FM, CPRM3312FM123, CPRM3312FPM, CPRM3312FPM3, CPRM3312FPMC, CPRM3312M, CPRM3312M3, CPRM3312P3M3, CPRM3312PM, CPRM3312PM2, CPRM3312PMC2, CPRM3312PMTD1, CPRM3312PMX, CPRM3312PWM, CPRM3322FM, CPRM3322M, CPRM3322PM; 

3. Pediatric Resuscitator REF #s: CPRM2216FM, CPRM2216FM3, CPRM2216FPM, CPRM2216FPM3, CPRM2216FPMC, CPRM2216M, CPRM2216P3M3, CPRM2216PCM, CPRM2216PM, CPRM2216PM6, CPRM2226FM, CPRM2226FM3, CPRM2226FPM, CPRM2226FPWM, CPRM2226M; 

4. Small Adult Resuscitator REF #s: CPRM4416FPMC, CPRM4416M, CPRM4426M. 
",Surgery Procedure Kits,1.0
"EXALT Model D Single-Use Duodenoscope: Outer box UPN# M00542420 & Outer box UPN# M0054242CE0.
",Other,0.49945172667503357
"EXALT Model D Single-Use Duodenoscope, 2 pack: Outer box UPN# M00542421, Inner box UPN # M00542420 & Outer box UPN# M0054242CE1, Inner box UPN # M0054242CE0. 

",Other,0.5118795037269592
"Compress Device Segmental Anchor Plug, 10 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178400",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 12 MM -For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178402",Ventilation and Respiratory Devices,0.6486051082611084
"Compress Device Segmental Anchor Plug, 14 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178404",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 16 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178406",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 18 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178408",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 20 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178410",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 22 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178412",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Segmental Anchor Plug, 24 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178414",Ventilation and Respiratory Devices,0.6607443690299988
"Compress Device Short Anchor Plug, 10 MM-Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement
Item Number: 178552",Ventilation and Respiratory Devices,0.6465781331062317
"Compress Device Short Anchor Plug, 12 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178554",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 14 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178556",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 16 MM- Correction of revision of unsuccessful osteotomy, arthrodesis, or previous
joint replacement
Item Number: 178558",Ventilation and Respiratory Devices,0.6406840682029724
"Compress Device Short Anchor Plug, 18 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178560",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 20 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178562",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 22 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178564",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 23 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178565",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 24 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178566",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 26 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178568",Ventilation and Respiratory Devices,0.6576305031776428
"Compress Device Short Anchor Plug, 28 MM-For Correction of revision of unsuccessful osteotomy, arthrodesis, or previous joint replacement.
Item Number: 178570",Ventilation and Respiratory Devices,0.6576305031776428
"VariSoft infusion set, Model Number 1002827",Infusion Pumps,1.0
"VariSoft infusion set, Model Number 1002828",Infusion Pumps,1.0
"VariSoft infusion set, Model Number 1002830",Infusion Pumps,1.0
Model 97745 Controller used with Models 97715 and 97716 Intellis Neurostimulators,Monitoring Devices,0.7769615054130554
stryker Sage PrimaFit External Urine Management System for the Female Anatomy,Infusion Pumps,0.6626491546630859
"AVANOS BALLARD Closed Suction System for Adults, 14 Fr, DSE, MDI, Product code 221038, provide suction on patients on mechanical ventilation",Ventilation and Respiratory Devices,0.6008579134941101
"Tina-quant D-Dimer Test System, Fibrinogen/Fibrin Degradation Products Assay, Material Numbers 03001245322 - (cobas c 311, 501 and 502; INTEGRA 400 plus), 08105618190 - (cobas c 303 and 503)",Anesthesia Equipment,0.6454704403877258
"GEM Premier 3000 PAK - pH, pCO2, pO2, Hct, Part Numbers 00024307504, 00024330004, 00024345004",Anesthesia Equipment,0.6162543296813965
"GEM Premier 3000 PAK - pH, pCO2, pO2, Hct, Na+, K+, Ca++, Part Numbers 00024307507, 00024315007, 00024330007, 00024345007, 00024360007",Anesthesia Equipment,0.6413721442222595
"GEM Premier 3000 PAK - pH, pCO2, pO2, Hct, Na+, K+, Ca++, Glucose and Lactate, Part Numbers 00024315009, 00024330009, 00024345009, 00024360009",Anesthesia Equipment,0.6127512454986572
"FilmArray TORCH REF HTFA-ASY-0104.  HTFA-ASY-0104 is the BIOFIRE TORCH Base which includes barcode scanner, touch screen computer and USB ports.

The BioFire FilmArray Torch (BioFire Torch) is an automated in vitro diagnostic (IVD) device intended for use with FDA-cleared or approved IVD BioFire FilmArray Panels.

Additional Part/Reference Numbers as part of the system:
-	HTFA-ASY-0102: BIOFIRE TORCH Duplex. This is a plastic component that covers the BIOFIRE TORCH Modules. The BIOFIRE TORCH Duplex is only necessary if the system includes more than two modules.
-	HFTA-SUB-0103: BIOFIRE TORCH Module. The BIOFIRE reagent pouches are inserted into the modules.",Blood Pumps,0.6549462676048279
"DBX Demineralized Bone Matrix Putty 10cc-Indicated for treatment of surgically created osseous defects or osseous defects created from traumatic injury.
Model Number: 038100",Blood Pumps,0.7327743172645569
"Solea Models 2.0 and 3.0 Laser Surgical Instrument, Foot Pedal assembly SUB-00434 with foot pedal  CUS-00226 Rev. K reworked",Blood Pumps,0.6033371090888977
"BD Alaris Pump infusion sets (Product Name, Catalog #)

BD AlarisTM Pump Infusion Set Vented syringe adapter Smallbore Tubing, Catalog #  10010483; 
BD AlarisTM Pump Infusion Set 1.2 Micron Filter Low Sorbing Tubing (PE Lined) SmartSiteTM Y-site, Catalog #  10010453; 
BD AlarisTM Pump Infusion Set 0.2 Micron Filter Low Sorbing Tubing (PE Lined) SmartSiteTM Y-site, Catalog #  10010454; 
BD AlarisTM Pump Infusion Low Sorbing Tubing (PE Lined) Back Check Valve 2 SmartSiteTM Y-sites, Catalog #  10013072; 
BD AlarisTM Bag Access Non-Vented Back Check Valve 2 SmartSiteTM Y-Sites, Catalog #  10013361; 
BD AlarisTM Pump Infusion Set Low Sorbing Tubing (PE Lined), Catalog #  10013890; 
BD AlarisTM Pump Infusion Buerette Set 0.2 Micron Filter Smallbore Tubing SmartSiteTM Port (Burette) SmartSiteTM Y-Site, Catalog #  10015012; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE-Lined), Catalog #  10015862; 
BD AlarisTM Pump Infusion Blood Set 180 Micron Filter 2 Blunt Spikes, Catalog #  10062818; 
BD AlarisTM Pump Infusion Buerette Set SmartSiteTM Port (Burette) 3 SmartSiteTM Y-Sites, Catalog #  10821753; 
BD AlarisTM Pump Infusion Set 2 Back Check Valves 3 SmartSiteTM Y-Sites, Catalog #  11171447; 
BD AlarisTM Pump Infusion Set Low Sorbing Tubing (PE Lined), Catalog #  11426964; 
BD AlarisTM Pump Infusion Set 0.2 Micron Filter Back Check Valve Low Sorbing Tubing (PE Lined) 2 SmartSiteTM Y-sites, Catalog #  11532269; 
BD AlarisTM Pump Infusion Buerette Set 0.2Micron Filter  Ball Valve SmartSiteTM Port (Burette) 2 SmartSiteTM Y-Sites, Catalog #  11613191; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined) Back Check Valve 3 SmartSiteTM Y-Sites, Catalog #  10015861A; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined) Bonded TexiumTM ClosedMale LuerWith PrimingCAP, Catalog #  22000-B007T;
BD AlarisTM Pump Infusion Set 1.2 Micron Filter, Catalog #  2202-0007;
BD AlarisTM Pump Infusion Set, Catalog #  2204-0007; 
BD AlarisTM Pump Infusion Set Yellow-Striped Microbore Tubing, Catalog #  2206-0007;
BD AlarisTM Pump Infusion Set Low Sorbing Tubing (PE Lined), Catalog #  2260-0500; 
BD AlarisTM Pump Infusion Set Low Sorbing Tubing (PE Lined) Bonded TexiumTM with priming cap, Catalog #  22600-0007T; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined) Bonded TexiumTM with priming cap, Catalog #  22601-B007T; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined) Bonded TexiumTM with priming cap, Catalog #  22602-B007T; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined) Bonded TexiumTM with priming cap, Catalog #  22603-B007T; 
BD AlarisTM Pump Infusion Set Back Check Valve SmartSiteTM Y-site, Catalog #  24001-0007; 
BD AlarisTM Pump Infusion Set Half Set SmartSiteTM Y-site, Catalog #  2403-0007; BD AlarisTMPumpInfusionSetSmartsiteTM BagAcessNon-Vented0.2MicronFilterBondedTexiumTMClosedLowSorbingTubing(PELined)MaleLuerwithprimingcapSmartSiteTMY-site, Catalog #  24301-0007T; 
BD AlarisTM Pump Infusion Buerette Set Smallbore Tubing SmartsiteTM Port (Burette) 3 SmartSiteTM Y-Site, Catalog #  2441-0007; 
BD AlarisTM Pump Infusion Set Back Check Valve 2 Ganged 3-Way Stopcocks 3 SmartSiteTM Y-sites, Catalog #  2450-0500; 
BD AlarisTM Pump Infusion Set Low Sorbing Tubing (PE Lined) Back Check Valve 3 SmartSiteTM Y-Sites, Catalog #  24600-0007; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing TexiumTM Back Check Valve 2 SmartSiteTM Y-sites, Catalog #  24601-B007T; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented 0.2 Micron Filter Low Sorbing Tubing (PE Lined) SmartSiteTM Y-Site, Catalog #  2465-0007; 
BD AlarisTM Pump Infusion Set SmartSiteTM Bag Access Non-Vented Low Sorbing Tubing (PE Lined), Catalog #  2466-0007.",Infusion Pumps,1.0
"BD gravity sets (Product Name, Catalog #)

32-IN GRAV SET W/0.2 MICRON FILTER BAG ACCESS PORT SS VALVE TEXIUMTM LOW ABSORPTION, Catalog #  4030B-07T and BD GRAVITY BLOOD SET 15 DROP 180 MICRON FILTER SmartSiteTM VALVE NONVENTED, Catalog #  42081E. 
",Blood Pumps,0.6865818500518799
"BD Extension Sets (Product Name, Catalog #)

BD SmartSite Filter Extension Set PE lined Standard bore 1 SmartSite bonded 0.2um Large PES Filter 1 PC RLL. L: 16 in PV: 4mL, Catalog # 10013902

BD EXTENSION SET TRI-PORT SMALLBORE TUBING CHECK VALVE 3 SmartSite"" VALVES, Catalog #  20062E; 
BD SECONDARY SET VENTED NONVENTED 20 DROP W/ 2 HANGERS, Catalog #  70000N-07; 
BD MaxGuardTM tri-fuse extension set, Catalog #  ME1224;
BD 20-IN EXTENSION SET W/ 0.2 MICRON FILTER ONE SmartSiteTM VALVE AND TexiumTM, Catalog #  20350ET; 
BD 31-IN SEC SET 20DP W/BAG ACCESS PORT TexiumTM AND HANGER LOW SORBING, Catalog #  70001B-07T. 
",Blood Pumps,0.6043515205383301
"IRON assay, Reference Numbers 6K95-41 and 6K95-30",Other,0.5030965805053711
"Alinity c Iron Reagent, Reference Number 08P3920",Other,0.5977396368980408
"Bronchoscope-for endoscopy and endoscopic surgery within the airways and tracheobronchial tree.


Models:
BF-1T150
BF-1T60
BF-1TH190
BF-1TQ170
BF-3C160
BF-3C40
BF-H190
BF-MP190F
BF-MP60
BF-P150
BF-P190
BF-P60
BF-Q170
BF-Q190
",Trachea Devices,1.0
"Bronchoscope - Ultrasonic: endoscopic real-time ultrasonic imaging,
ultrasound guided needle aspiration and other endoscopic procedures within the
airways, trancheobronchial tree, esophagus and surrounding organs


Models:
BF-UC180F
BF-UC190F
",Imaging/Radiology Systems,1.0
"Colonoscope: for endoscopy and endoscopic surgery within the lower digestive tract (including the anus, rectum, sigmoid colon, colon and ileocecal valve).

Models:
CF-2T160I
CF-2T160L
CF-H170I
CF-H170L
CF-H180AI
CF-H180AL
CF-H180DI
CF-H180DL
CF-H190I
CF-H190L
CF-HQ190I
CF-HQ190L
CF-LV1I
CF-LV1L
CF-Q150I
CF-Q150L
CF-Q160S
CF-Q180AI
CF-Q180AL
",Other,0.504227340221405
"Cystonephroscope-endoscopic diagnosis and treatment within the bladder, urethra, and kidney

Models: 
CYF-5
CYF-VH
CYF-VHR
",Blood Pumps,0.7305948138237
"Rhinolaryngoscope-for endoscopic diagnosis and treatment within the nasal lumens and airway anatomy (including
nasopharyngeal and trachea).



Models: 
ENF-T3
ENF-VT2
ENF-VT3
",Trachea Devices,1.0
"Gastroscope-endoscopic ultrasound (EUS) guided fine needle aspiration (FNA)
and for endoscopic surgery within the upper digestive tract.


Models: 
GF-UC140P-AL5
GF-UCT180
GF-UE160-AL5
",Imaging/Radiology Systems,1.0
"Gastrointestinal videoscope-indicated for use within the upper digestive tract (including the esophagus, stomach, and duodenum).

Models: 
GIF-1TH190
GIF-1TQ160
GIF-2T160
GIF-2TH180
GIF-H170
GIF-H180
GIF-H180J
GIF-H190
GIF-HQ190
GIF-LV1
GIF-N180
GIF-Q150
GIF-Q160Z
GIF-Q180
GIF-XP180N
GIF-XP190N
GIF-XTQ160
",Other,0.45784851908683777
"Hysteroscope-For endoscopic diagnosis within the uterus

Models: 
HYF-1T
",Blood Pumps,0.7129385471343994
"Hysterovideoscope-For endoscopic diagnosis within the uterus

Models: 
HYF-V

",Blood Pumps,0.6789463758468628
"Hysterofiberscope-For endoscopic diagnosis within the uterus
Models: 
HYF-XP
",Blood Pumps,0.6790354251861572
"Tracheal fiberscope-airway management, which includes observation to
access airway anatomy, endotracheal/endobronchial intubation and
management.


Models: 
LF-DP
LF-GP
LF-TP

",Trachea Devices,1.0
"Tracheal videoscope- For airway management, which includes observation to
access airway anatomy, endotracheal/endobronchial intubation and
management.


Models: 
LF-V
",Trachea Devices,1.0
"Mobile airway scope-diagnosis and observation to access airway anatomy,
endotracheal/endobronchial intubation and management.

Models: 
MAF-DM2
MAF-GM
MAF-GM2
MAF-TM
MAF-TM2
",Trachea Devices,1.0
"Colonoscope-indicated for use within the lower digestive tract (including the anus,
rectum, sigmoid colon, colon, and ileocecal valve).

Models: 
PCF-H180AI
PCF-H180AL
PCF-H190DI
PCF-H190DL
PCF-H190I
PCF-H190L
PCF-H190TI
PCF-H190TL
PCF-HQ190I
PCF-HQ190L
PCF-PH190I
PCF-PH190L
PCF-Q180AI
PCF-Q180AL
PCF-S
",Other,0.47244444489479065
"Signmoidovideoscope-For endoscopy and endoscopic surgery within the lower digestive tract (including the anus, rectum and sigmoid colon).

Models: 
PCF-S
",Blood Pumps,0.7636765837669373
"Small intestinal videoscope-For endoscopy and endoscopic surgery within the
upper digestive tract (including the esophagus, stomach, duodenum, and small
intestine) by oral insertion or the lower digestive tract (including the anus,
rectum, sigmoid colon, colon, ileocecal valve, and small intestine) by anal
insertion.
-

Models: 
SIF-Q180
",Blood Pumps,0.7828793525695801
"Transnasal esophagovideoscope-For endoscopy and endoscopic surgery within the esophagus and stomach.

Models: 
PEF-V
",Blood Pumps,0.6846120953559875
"Ultrasonic gastrovideoscope-Real time ultrasound imaging,ultrasound guided needle aspiration and other endoscopic procedures within the upper gastrointestinal tract and surrounding organs


Models: 
TGF-UC180J
",Imaging/Radiology Systems,1.0
"Duodenovideoscope-EndoTherapy accessories (such as a biopsy forceps), and other
ancillary equipment for endoscopy and endoscopic surgery

Models: 
TJF-145
TJF-150
TJF-Q180V
TJF-Q190V
",Infusion Pumps,0.632401704788208
"Ureteralscope- for endoscopic
diagnosis and treatment within the ureter, kidney and biliary tract (common bile duct and hepatic duct).

Models: 
URF-P6
URF-P6R
",Blood Pumps,0.8170236945152283
"Uretero-reno fiberscope-For endoscopic diagnosis and treatment within the ureter and kidney.



Models: 
URF-P7
URF-P7R
URF-V2
URF-V2R
URF-V3
URF-V3R
",Other,0.47409147024154663
"Medtronic Mo.Ma Ultra Proximal Cerebral Protection Device, Model Number MUS0130069X6
",Other,0.5955612659454346
"Medtronic Mo.Ma Ultra Proximal Cerebral Protection Device, Model Number MOM0130069X6

",Other,0.5955612659454346
"Medtronic Mo.Ma Ultra Proximal Cerebral Protection Device, Model Number MOM0130068X5
",Other,0.5955612659454346
"Choleodochoscope-
Models: 
CHF-BP30
CHF-CB30L
CHF-P60
",Other,0.32200831174850464
"Regard CV PK, Item Numbers a) 880289014, b) 880289015; cardiovascular convenience kit",Other,0.5894379019737244
"ADLT BLOOD CULTURE COLLECT KIT, REF DYNDH1245

",Blood Pumps,0.6339887976646423
"PERIPHERAL BLOOD CULTURE DRAW, REF DYNDH1561


",Blood Pumps,0.7431975603103638
"CENTRAL LINE BLOOD CULTURE DRA, REF DYNDH1562



",Blood Pumps,0.7309119701385498
"24 BLOOD CULTURE KIT, REF DYNDH1632



",Blood Pumps,0.6325981020927429
"BLOOD CULTURE KIT, REF DYNDH1647B




",Blood Pumps,0.6361549496650696
"Spectral CT on Rails, Software Version 5.1.0, Model Number 728334",Monitoring Devices,0.622927725315094
"AU/DxC AU Chemistry Transferrin REF: OSR6152
Immune complexes formed in solution scatter light in proportion to their size, shape and concentration. Turbidimeters measure the reduction of incident light due to reflection, absorption, or scatter. In the procedure, the measurement of the decrease in light transmitted (increase in absorbance) through particles suspended in solution as a result of complexes formed during the antigen-antibody reaction, is the basis of this assay.",Blood Pumps,0.7310926914215088
